id,date,text,query
539581544986185730,Tue Dec 02 00:47:19 +0000 2014,"@StantehManPls @Pirates @google it's a different app I think so explaining wouldn't mean anything to you",#GOOG OR @Google
539581560539082752,Tue Dec 02 00:47:23 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539581640352477184,Tue Dec 02 00:47:42 +0000 2014,"ICYMI: @Google's Santa Tracker is back with new coding courses, geography games and more http://t.co/KluuK5lUGd http://t.co/sZAz83iqqP",#GOOG OR @Google
539581656080719872,Tue Dec 02 00:47:46 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539581765401460737,Tue Dec 02 00:48:12 +0000 2014,"Hey @google #google how long is too long to wait on hold? I want my time &amp; minutes back. Great #CustomerService. http://t.co/KGm9aLqoxh",#GOOG OR @Google
539581892517842946,Tue Dec 02 00:48:42 +0000 2014,"I just set up my @google Chromecast and it is AMAZING!",#GOOG OR @Google
539581909597450241,Tue Dec 02 00:48:46 +0000 2014,"@aagie @chronicle @google 
high school and college students should post their grades scores and recs online  and schools can bid on  them",#GOOG OR @Google
539582087951826944,Tue Dec 02 00:49:29 +0000 2014,"Time to follow Santa! MT @TheNextWeb: @Google's Santa Tracker is back with new coding courses, geography games, more http://t.co/aglXk8RRnw",#GOOG OR @Google
539582210664579072,Tue Dec 02 00:49:58 +0000 2014,"@TheNextWeb @google Best part about Christmas after the advent calendar.",#GOOG OR @Google
539582521780879360,Tue Dec 02 00:51:12 +0000 2014,"@google I was so bummed to not see a tribute to #WorldAIDSDay when I logged on today. I usually love how you support great causes. #letdown",#GOOG OR @Google
539582544136916992,Tue Dec 02 00:51:18 +0000 2014,"@google fuck yall trying listen to some music and yall want me to play it on youtube we don't have Internet",#GOOG OR @Google
539582630379782146,Tue Dec 02 00:51:38 +0000 2014,"Someone at work just referred to @Google as their sugar daddy. That's not how #SEO works... #ThingsISeeAtWork",#GOOG OR @Google
539582874844819457,Tue Dec 02 00:52:36 +0000 2014,"#GG is not dying, is hving a nap for next big wave-&gt; @Google Glass Deal Thrusts @Intel Deeper Into #Wearable Devices http://t.co/ENnoUydA8B",#GOOG OR @Google
539582919598407680,Tue Dec 02 00:52:47 +0000 2014,"Over 100 #Salukis are learning about careers at @Google! http://t.co/uSocduxNmm",#GOOG OR @Google
539583066612580352,Tue Dec 02 00:53:22 +0000 2014,"#AAPL Launches Red #Apple Logo for World AIDS Day: Dec. 1 is World AIDS Day and the red Apple logo will be abl... http://t.co/crc6VpIELd",#AAPL OR @Apple
539583146820653057,Tue Dec 02 00:53:41 +0000 2014,"#Google Says These Are 2014's Best Android #Apps | http://t.co/RdD1TbPwr4  @google",#GOOG OR @Google
539583191108292608,Tue Dec 02 00:53:52 +0000 2014,"RT @Imsashaiam Thanks for being amazing @google",#GOOG OR @Google
539583215598460928,Tue Dec 02 00:53:58 +0000 2014,"hey @apple fuck you",#AAPL OR @Apple
539583265594953729,Tue Dec 02 00:54:10 +0000 2014,"If you have a Nexus 4, DO NOT install the new Android 5.0 update. My phone is currently unusable. Thanks, @google",#GOOG OR @Google
539583355915083776,Tue Dec 02 00:54:31 +0000 2014,"5 Companies Growing Faster Than Apple Inc. http://t.co/PgCG4CkJK9 #AAPL",#AAPL OR @Apple
539583550874718208,Tue Dec 02 00:55:18 +0000 2014,"@google How many times are u going to ask me if I want to install Chrome?  Such a drag to get this stupid banner every time I start Explorer",#GOOG OR @Google
539583728130211840,Tue Dec 02 00:56:00 +0000 2014,"@Google RT  #MTVStars Rihanna",#GOOG OR @Google
539583776452399104,Tue Dec 02 00:56:11 +0000 2014,"@apple why doesn't your people explain precautions when buying an expensive laptop",#AAPL OR @Apple
539583910804742145,Tue Dec 02 00:56:43 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539584338560417793,Tue Dec 02 00:58:25 +0000 2014,"Can't say I'm a fan of @Google defaulting all my cloud email accounts into Gmail with the #Android Lollipop update.",#GOOG OR @Google
539584689569140737,Tue Dec 02 00:59:49 +0000 2014,"@Quailman_ @Apple u was bored huh",#AAPL OR @Apple
539584692748824576,Tue Dec 02 00:59:50 +0000 2014,"Remember when Nexus devices were affordable alternatives to overly priced stuff? Thanks @google",#GOOG OR @Google
539584733332922369,Tue Dec 02 01:00:00 +0000 2014,"Love the weird new features in @google now, but they do get real confused about where I parked the @PATHTrain http://t.co/EkaXZScqTa",#GOOG OR @Google
539584752727359490,Tue Dec 02 01:00:04 +0000 2014,"@Google has just posted their list of #BestApps2014. What are some of your favorites this year?  http://t.co/IRSsbeQlFs #mobileapps",#GOOG OR @Google
539585208149082112,Tue Dec 02 01:01:53 +0000 2014,"@f_ronchetti @google Not so sure: depends who wins the duel at MIRI. Suppose the robots win! Then I'll win!",#GOOG OR @Google
539585485036093440,Tue Dec 02 01:02:59 +0000 2014,"RT @f_ronchetti: @riotta they will just ignore you ;-)  @google",#GOOG OR @Google
539585901643714561,Tue Dec 02 01:04:38 +0000 2014,"Ok @google if u could let my Google voice calls come through and not say I don't have a voicemail box setup yet that would be great",#GOOG OR @Google
539585912288456705,Tue Dec 02 01:04:41 +0000 2014,"RT @wagner_tim: @robconeybeer: You need an IP portfolio to defend against big companies - just look at @Samsung @Apple court battles",#AAPL OR @Apple
539585967741349889,Tue Dec 02 01:04:54 +0000 2014,"RT @andersostlund: Looking forward to the day when @google understands there are some people speaking more than one language.",#GOOG OR @Google
539586015779123201,Tue Dec 02 01:05:05 +0000 2014,"Official Google Blog: Race with Rudolph and skydive with Santa in the countdown to December 24 http://t.co/UcIXnWje7C via @google",#GOOG OR @Google
539586147568336897,Tue Dec 02 01:05:37 +0000 2014,"As a die hard @Apple customer, I must say I am truly displeased with the customer service I was given today. #badservice #Apple",#AAPL OR @Apple
539586422286848002,Tue Dec 02 01:06:42 +0000 2014,"@Apple made it clear today that I as a customer are not worth a measly $79!! An employee gave mis info and they will not stand behind it",#AAPL OR @Apple
539586470638792704,Tue Dec 02 01:06:54 +0000 2014,"What happens when you mix #data &amp; #philanthropy? You get to hang out @google in #washington to talk #tech, #politics http://t.co/gHS4zc7y4W",#GOOG OR @Google
539586487583379456,Tue Dec 02 01:06:58 +0000 2014,"INSPI(RED) by @Apple and @tim_cook on #WorldAIDSDAY. 100% of #AppsforRED in @AppStore go to fight AIDs. Get @Farmville2 and @CSRRacing @RED",#AAPL OR @Apple
539586721017372672,Tue Dec 02 01:07:53 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539586734229831681,Tue Dec 02 01:07:57 +0000 2014,".@StevenOlikara welcoming everybody to @google for the 3 day summit #WeAreNexus #FutureCaucus @MActionProject http://t.co/Xopyw0gFeA",#GOOG OR @Google
539587103555080192,Tue Dec 02 01:09:25 +0000 2014,"@google I was going to buy a nexus 6, but since it's never available the 100 times I've checked (and mostly on wed) I'll go get a Samsung.",#GOOG OR @Google
539587221058109440,Tue Dec 02 01:09:53 +0000 2014,"16GB @Apple #iPad Air 2 Retina WiFi Tablet $400 + Free Shipping via #EBAY http://t.co/TrkYuoYew7 #CyberMonday #firstworldproblems",#AAPL OR @Apple
539587286519021569,Tue Dec 02 01:10:08 +0000 2014,"RT @JoeyDiggsJr: Shoutout to @google translate one time. #GameChanger #LifeSaver",#GOOG OR @Google
539587682826190848,Tue Dec 02 01:11:43 +0000 2014,"Photo: Love IOS 8 @apple @iphone #Love #IOS8 #NoCrop #iphone #young #phone #screen #capturescream #boy... http://t.co/fIDj9FxHDV",#AAPL OR @Apple
539587906969411585,Tue Dec 02 01:12:36 +0000 2014,"Fantasizing #ChromeOS and #Android Merged Someday: http://t.co/YFZ8qPb7Nx @google #Chromebook #AndroidTablet",#GOOG OR @Google
539588021247836161,Tue Dec 02 01:13:03 +0000 2014,"Why does @Apple force people to use its VPN built in to iOS8? Off button doesn't work FFS. Like I want Apple's NSA data collection service.",#AAPL OR @Apple
539588224994512896,Tue Dec 02 01:13:52 +0000 2014,"Thank you @google, for helping me confirm tha @Nick_Offerman says 'Fremulon' at the end of #Brooklyn99 #thingsthatkeepmeawakeatnight",#GOOG OR @Google
539588325863337984,Tue Dec 02 01:14:16 +0000 2014,"what is this @google http://t.co/2aWwN2xbtk",#GOOG OR @Google
539588561880616960,Tue Dec 02 01:15:12 +0000 2014,"Then how the hell did I take this screenshot? @apple @timcook http://t.co/NvFWwi4JsM",#AAPL OR @Apple
539588723403665410,Tue Dec 02 01:15:51 +0000 2014,"@google @FridgeArtFair Searching for art inMiami this week?Look no farther than FridgeArtFair Dec4-9 @MuseumModernArt http://t.co/jHIeopaZdb",#GOOG OR @Google
539588919709270017,Tue Dec 02 01:16:38 +0000 2014,"Thanks @google for help with my chemistry homework",#GOOG OR @Google
539589243409268737,Tue Dec 02 01:17:55 +0000 2014,"RT @thehill Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/WY4zI6XQtF",#AAPL OR @Apple
539589290968514560,Tue Dec 02 01:18:06 +0000 2014,"Google releases the best #Android apps 2014 list. @google http://t.co/dsXAQtixX3 http://t.co/CwuFvG2Foy",#GOOG OR @Google
539589453652975616,Tue Dec 02 01:18:45 +0000 2014,"And I immediately switched @firefox's default search right back to @google! @TechCrunch @fredericl",#GOOG OR @Google
539589645223612417,Tue Dec 02 01:19:31 +0000 2014,"the instability of #lollipop makes me want to smash my #nexus5. @google #android #crashcrashcrashcrashcrashcrashcrashcrashcrashcrashcrash",#GOOG OR @Google
539589673321246720,Tue Dec 02 01:19:37 +0000 2014,"#Jack #And Jill Are #Google [@Google]'s New Compilers For #Android [@Android] App Developers. (#Monday, 1 #Decem... http://t.co/0xQMtHKZKN",#GOOG OR @Google
539589686977888256,Tue Dec 02 01:19:41 +0000 2014,"RT @JoeyDiggsJr: Shoutout to @google translate one time. #GameChanger #LifeSaver",#GOOG OR @Google
539589773451870208,Tue Dec 02 01:20:01 +0000 2014,"@google Glass Deal Thruts @Intel Deeper Into Wearable Tech http://t.co/FHkQwGCAlu via @WSJ",#GOOG OR @Google
539589879899095040,Tue Dec 02 01:20:27 +0000 2014,"@google @FridgeArtFair @MuseumModernArt @DanforthMuseum These are the works I'm showing: http://t.co/U0LLry9EEH  http://t.co/WtfnCIhDLg",#GOOG OR @Google
539590004197326848,Tue Dec 02 01:20:56 +0000 2014,"World Population:

1 @Facebook 
2 China
3 India
4 Tencent
5 @WhatsApp
6 United States
7 @Google+
8 @LinkedIn
9 @Twitter
10 Indonesia",#GOOG OR @Google
539590013508648960,Tue Dec 02 01:20:58 +0000 2014,"@google tells Austin why it's going to love Fiber http://t.co/3gxlSJBXZE via @BGR",#GOOG OR @Google
539590148229308416,Tue Dec 02 01:21:31 +0000 2014,"@google fiber based WiFi at @starbucks in Austin is at least 100x better/faster than the old @att WiFi it replaced --me",#GOOG OR @Google
539590440698515456,Tue Dec 02 01:22:40 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539590644260294657,Tue Dec 02 01:23:29 +0000 2014,"@google how come everytime I try and buy a Nexus 6 they are always sold out before I can finish my purchase?",#GOOG OR @Google
539590666968645634,Tue Dec 02 01:23:34 +0000 2014,"RT @JakeLaperruque: @JoeBeOne @RyanRadia @google @csoghoian In progress: http://t.co/P8IV1Uw9Rx",#GOOG OR @Google
539591231299649539,Tue Dec 02 01:25:49 +0000 2014,"Buy round lot on the open MT @WSJD #AAPL stock briefly dove 6.4% today. Analysts not sure why http://t.co/F6e73eJUJE http://t.co/2qQvMWOotv",#AAPL OR @Apple
539591349897412609,Tue Dec 02 01:26:17 +0000 2014,"@threefourteen sounds like an issue for @google &amp; @googlemaps to look into. Maybe they can get help from @StanfordBSU &amp; @BlackGirlsCode",#GOOG OR @Google
539591426477408256,Tue Dec 02 01:26:35 +0000 2014,"RT @GeorgiaMaeCompt: @natashairizarry is sharing how to do the 5 day @Google sprint at @CoWorkJax! #JaxUX #design http://t.co/AVUGeN4cRm",#GOOG OR @Google
539591489735495681,Tue Dec 02 01:26:50 +0000 2014,"@riotta @google @mumon these are days of reflections on BOTs apparently. :) I'm scared of the answer. :) http://t.co/U65wQ61Bu1",#GOOG OR @Google
539591589069209600,Tue Dec 02 01:27:14 +0000 2014,"The fact that @chrismessina's article https://t.co/guOiFIo4j8 is trending is proof that people care for @Google+. #NotAGhostTown",#GOOG OR @Google
539591869160648704,Tue Dec 02 01:28:21 +0000 2014,"Just installed my @google chromecast. Love it already!",#GOOG OR @Google
539591890879119360,Tue Dec 02 01:28:26 +0000 2014,"Seriously @google I'd like to get phone calls now #googlevoice #hangouts #broken",#GOOG OR @Google
539591902215958528,Tue Dec 02 01:28:29 +0000 2014,"#News Obama Wants To Help Buy 50000 Body Cameras For The Nation's 630000 ... - Huffington Post http://t.co/BU6KFWZ4B1 Vía @Google",#GOOG OR @Google
539591903029637120,Tue Dec 02 01:28:29 +0000 2014,"#News Bill Cosby steps down from Temple University's board of trustees - Washington Post http://t.co/yWiSeXooXa Vía @Google",#GOOG OR @Google
539591903755251712,Tue Dec 02 01:28:29 +0000 2014,"#News Supreme Court Debates Facebook Threats and Free Speech - http://t.co/PHqzqo7MWa http://t.co/xXjQvvWlP3 Vía @Google",#GOOG OR @Google
539591904476680192,Tue Dec 02 01:28:29 +0000 2014,"#News 4 killed in Morgantown, W.Va. shootings; manhunt continues - New York Daily News http://t.co/U1KkvLtygv Vía @Google",#GOOG OR @Google
539592328588328960,Tue Dec 02 01:30:10 +0000 2014,".@Google's #Penguin hit Website - Moving to new domain http://t.co/6ql5SADLYL RT @apoguy",#GOOG OR @Google
539592353346891778,Tue Dec 02 01:30:16 +0000 2014,".@simonmayo MT @BerkeleyLab Check out this new interactive periodic table of elements from @google Big Picture Grp! http://t.co/ubQ21N2y5P",#GOOG OR @Google
539592452425154560,Tue Dec 02 01:30:40 +0000 2014,"@jessesco I'm beginning to hate @google &amp; as android for life this pains me. But syncing photos, don't need auto, only wanting 1 accnt. :-(",#GOOG OR @Google
539592809976963072,Tue Dec 02 01:32:05 +0000 2014,"RT @wisdomandfunk: Good Morning, Monday!  To start your week, @google your name +  #meme.  Funniest thing I've seen all year.",#GOOG OR @Google
539592889009836032,Tue Dec 02 01:32:24 +0000 2014,"@google promises to bring Material Design animations to the web http://t.co/5JzgWfPpUZ http://t.co/kpols4NhH5",#GOOG OR @Google
539592915131969536,Tue Dec 02 01:32:30 +0000 2014,"Why does @googlechrome for @Android suck so bad? I would @google the answer, but my phone keeps crashing.",#GOOG OR @Google
539593214530162688,Tue Dec 02 01:33:42 +0000 2014,"How @Google 'Translates' Pictures Into Words Using Vector Space  #machinelearning http://t.co/ZUUoZO69i7 @techreview http://t.co/JjoxpOhHhP",#GOOG OR @Google
539593347825160192,Tue Dec 02 01:34:13 +0000 2014,"@PTI_News @google @AP casual approach (EC's voters' awareness efforts - no hoarding contained D date of elections? http://t.co/RK35ukJhWK",#GOOG OR @Google
539593871005478912,Tue Dec 02 01:36:18 +0000 2014,"3G is draining my battery fix this @apple",#AAPL OR @Apple
539593879709052928,Tue Dec 02 01:36:20 +0000 2014,"Should governments break-up digital monopolies? Reading article in @TheEconomist the cover has some suits chipping away at @google 's logo",#GOOG OR @Google
539593943147872257,Tue Dec 02 01:36:35 +0000 2014,"My daughter's @Apple #iPod stolen. To the thief: try working as hard to earn one - like my daughter had to buy hers. #LosingFaithInPeople",#AAPL OR @Apple
539593958179889152,Tue Dec 02 01:36:39 +0000 2014,"@mattcutts Missing your @googlewmc videos... When are you coming back to @google ? #MattCutts #Webmasters",#GOOG OR @Google
539594054083031040,Tue Dec 02 01:37:02 +0000 2014,"@intel ($INTC) will power next #generation of @Google ($GOOG) Glass http://t.co/24ss29Tlha @WSJ http://t.co/3vOyuIaqGM",#GOOG OR @Google
539594959209234432,Tue Dec 02 01:40:38 +0000 2014,"@apple your chargers suck ass! They just love to break!",#AAPL OR @Apple
539595145729953792,Tue Dec 02 01:41:22 +0000 2014,"I swear that @google throttles down my internet searches on my #iPhone6Plus",#GOOG OR @Google
539595391722078209,Tue Dec 02 01:42:21 +0000 2014,"Inbox for @Google is awesome - thanks @googledevs",#GOOG OR @Google
539595505680932864,Tue Dec 02 01:42:48 +0000 2014,"RT @sengineland: .@Google received 160K Right To Be Forgotten requests as of 11/5, while @Bing received just 699: http://t.co/aIumvHb646",#GOOG OR @Google
539595641006329856,Tue Dec 02 01:43:20 +0000 2014,"@google Are you seriously serious? http://t.co/WBoYs4oghk",#GOOG OR @Google
539595958716465153,Tue Dec 02 01:44:36 +0000 2014,"RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom",#AAPL OR @Apple
539596072893435904,Tue Dec 02 01:45:03 +0000 2014,"#AAPL:My Three Horsemen Of The NASDAQ 100:  Apple, Microsoft And Gilead Scie...http://t.co/cDvoZfGSBX",#AAPL OR @Apple
539596253013618688,Tue Dec 02 01:45:46 +0000 2014,"example: Interning at @Google and working on Apps for Education, which has had a huge influence on my life. #stuvoice",#GOOG OR @Google
